transaction_id,account_number,amount,transaction_type,transaction_date
8147,1434,1835.16,Transfer,2024-11-14T13:57:38
8148,1495,6267.61,Deposit,2023-12-27T01:48:38
8149,1405,8603.84,Transfer,2025-03-01T02:54:20
8150,1115,2327.84,Deposit,2024-05-22T02:34:10
8151,1370,-3799.04,Withdrawal,2024-03-09T20:17:25
8152,1289,2162.46,Deposit,2024-08-20T14:03:49
8153,1154,3405.26,Transfer,2025-05-09T15:02:56
8154,1319,3041.86,Deposit,2023-06-20T07:27:31
8155,1349,-16695.55,Withdrawal,2023-12-13T12:03:18
8156,1165,780.93,Deposit,2025-03-28T17:05:06
8157,1200,-3971.71,Withdrawal,2024-04-04T13:22:42
8158,1227,162.64,Deposit,2024-04-27T10:06:09
8159,1141,1800.8,Deposit,2022-02-20T22:38:31
8160,1068,1289.16,Transfer,2024-09-18T09:53:51
8161,1304,2860.75,Deposit,2025-04-11T00:48:24
8162,1310,2814.34,Deposit,2023-05-15T02:55:06
8163,1337,-15550.93,Withdrawal,2025-05-06T09:38:36
8164,1446,9153.27,Deposit,2023-12-16T18:36:13
8165,1152,8422.33,Deposit,2025-03-17T20:53:45
8166,1048,2859.85,Deposit,2025-02-01T05:28:15
8167,1216,-19772.57,Withdrawal,2023-07-04T04:20:17
8168,1365,-29193.42,Withdrawal,2025-02-16T00:40:51
8169,1398,-24342.43,Withdrawal,2025-03-12T12:22:10
8170,1395,6061.34,Deposit,2024-07-22T12:03:31
8171,1142,-9397.52,Withdrawal,2022-11-24T22:23:34
8172,1381,1871.14,Deposit,2024-07-16T03:23:44
8173,1292,2676.59,Deposit,2024-11-23T09:39:00
8174,1266,4757.54,Deposit,2025-01-15T01:13:39
8175,1016,-27730.33,Withdrawal,2024-08-22T00:45:33
8176,1092,-8634.01,Withdrawal,2025-03-16T08:08:18
8177,1404,-729.61,Withdrawal,2024-06-26T13:37:46
8178,1164,2512.03,Deposit,2024-09-22T20:44:15
8179,1309,7811.9,Transfer,2024-08-10T04:12:43
8180,1325,3862.74,Deposit,2025-03-29T15:01:27
8181,1198,-1794.91,Withdrawal,2024-05-26T08:16:21
8182,1166,7035.65,Deposit,2024-07-04T01:17:20
8183,1479,3953.69,Transfer,2024-09-13T15:58:36
8184,1411,525.29,Transfer,2024-09-25T19:43:25
8185,1381,-20332.39,Withdrawal,2024-09-12T11:11:46
8186,1044,1414.24,Transfer,2025-01-06T03:11:58
8187,1499,-7249.79,Withdrawal,2023-02-12T00:07:22
8188,1211,2146.78,Transfer,2025-01-27T04:56:22
8189,1214,-3026.57,Withdrawal,2024-11-21T03:34:05
8190,1016,-22981.0,Withdrawal,2024-08-14T06:07:57
8191,1177,5020.33,Transfer,2025-03-06T13:16:56
8192,1130,1661.78,Transfer,2023-02-20T03:33:07
8193,1175,2298.85,Deposit,2023-05-16T13:54:46
8194,1461,9014.35,Deposit,2025-02-19T08:04:56
8195,1025,8395.75,Transfer,2024-02-27T02:31:59
8196,1444,9126.77,Deposit,2024-04-05T22:56:53
8197,1211,-15274.61,Withdrawal,2024-10-08T08:24:06
8198,1370,-452.78,Withdrawal,2023-05-14T15:33:11
8199,1448,6876.93,Deposit,2024-11-06T11:29:51
8200,1084,1940.48,Deposit,2024-02-20T16:29:45
8201,1168,-11639.97,Withdrawal,2023-10-19T20:46:32
8202,1211,-642.13,Withdrawal,2024-10-21T19:01:10
8203,1241,6125.46,Deposit,2024-02-01T08:09:22
8204,1206,9817.17,Transfer,2022-12-20T07:36:10
8205,1477,21.55,Deposit,2023-01-07T11:54:27
8206,1416,5330.3,Deposit,2024-03-06T10:31:39
8207,1208,413.61,Deposit,2023-01-01T05:28:03
8208,1270,3618.98,Transfer,2024-12-26T06:06:02
8209,1249,341.6,Transfer,2025-01-20T09:53:18
8210,1159,1599.31,Deposit,2025-05-04T01:20:19
8211,1167,1608.37,Deposit,2024-02-27T13:46:18
8212,1370,3264.85,Deposit,2025-02-13T10:59:59
8213,1403,7576.45,Deposit,2025-01-25T23:26:12
8214,1219,-5909.0,Withdrawal,2025-02-08T03:43:09
8215,1230,-3718.97,Withdrawal,2025-03-08T06:46:48
8216,1483,9292.6,Transfer,2025-02-17T02:59:10
8217,1074,4895.04,Deposit,2024-05-28T08:09:13
8218,1138,9001.92,Deposit,2023-04-20T03:10:25
8219,1261,5367.28,Deposit,2023-07-21T01:05:54
8220,1162,6539.56,Deposit,2022-12-12T00:48:26
8221,1428,7847.53,Transfer,2024-12-14T16:33:46
8222,1091,-3420.38,Withdrawal,2025-03-14T13:48:27
8223,1271,980.48,Deposit,2025-01-24T10:27:03
8224,1018,8648.81,Deposit,2025-01-20T16:22:07
8225,1452,5916.02,Transfer,2023-04-19T11:55:29
8226,1036,-3970.54,Withdrawal,2023-12-08T22:46:22
8227,1143,8096.56,Deposit,2024-07-20T22:29:25
8228,1246,-33.65,Withdrawal,2025-02-20T08:50:51
8229,1135,-6717.51,Withdrawal,2023-08-26T01:26:35
8230,1267,760.37,Deposit,2024-07-08T04:53:42
8231,1268,8632.71,Deposit,2025-05-01T10:39:38
8232,1200,5137.22,Deposit,2024-05-14T16:57:13
8233,1156,2722.46,Deposit,2024-01-09T11:23:07
8234,1488,2340.92,Deposit,2024-12-24T18:43:27
8235,1111,1574.47,Transfer,2023-09-29T19:04:30
8236,1430,-10787.35,Withdrawal,2024-03-22T10:28:13
8237,1299,289.39,Transfer,2025-04-02T17:43:53
8238,1130,29.03,Transfer,2024-06-22T22:33:41
8239,1430,4975.1,Deposit,2025-01-30T13:15:38
8240,1191,9864.42,Deposit,2021-12-07T15:58:14
8241,1403,-7525.41,Withdrawal,2025-04-29T08:57:17
8242,1015,4183.16,Deposit,2023-04-27T06:09:32
8243,1130,1133.97,Deposit,2024-09-20T05:07:00
8244,1236,5840.38,Deposit,2024-08-10T22:04:35
8245,1373,3171.6,Transfer,2024-07-13T01:37:16
8246,1303,-8320.77,Withdrawal,2025-04-20T17:22:35
8247,1329,-153.65,Withdrawal,2023-07-27T08:09:27
8248,1471,2662.15,Deposit,2023-12-12T08:21:21
8249,1019,8788.87,Deposit,2025-01-04T19:42:58
8250,1107,-5789.82,Withdrawal,2022-10-28T05:19:34
8251,1138,6463.71,Deposit,2022-02-01T17:21:02
8252,1403,-8813.58,Withdrawal,2025-02-18T05:01:57
8253,1090,8018.9,Deposit,2023-04-06T13:56:11
8254,1155,8063.36,Deposit,2024-09-17T17:40:10
8255,1217,7504.25,Deposit,2024-11-12T08:02:08
8256,1121,-940.05,Withdrawal,2023-12-09T03:15:57
8257,1255,-27743.63,Withdrawal,2025-03-03T21:15:44
8258,1307,-16915.3,Withdrawal,2024-08-04T01:43:10
8259,1166,5335.83,Deposit,2024-10-26T08:09:42
8260,1193,5421.09,Transfer,2025-03-04T19:45:31
8261,1415,6512.08,Deposit,2023-10-23T01:41:56
8262,1039,-13988.11,Withdrawal,2023-11-13T16:15:54
8263,1203,8680.76,Transfer,2024-06-01T00:14:12
8264,1248,-6847.23,Withdrawal,2024-10-24T20:53:19
8265,1336,6250.22,Deposit,2025-01-19T17:50:49
8266,1033,-2613.05,Withdrawal,2022-11-07T20:21:22
8267,1258,-7187.45,Withdrawal,2025-02-17T04:46:24
8268,1454,8551.1,Deposit,2025-03-31T13:34:52
8269,1226,-6931.66,Withdrawal,2021-01-13T11:33:49
8270,1366,-2374.05,Withdrawal,2022-01-12T05:02:33
8271,1080,6664.03,Deposit,2024-10-22T23:56:46
8272,1419,6577.78,Transfer,2024-04-03T13:21:15
8273,1398,1540.55,Deposit,2024-08-01T21:15:54
8274,1095,9049.57,Transfer,2025-04-24T19:50:14
8275,1377,9634.97,Transfer,2023-11-22T09:45:43
8276,1386,7506.83,Deposit,2022-04-27T14:57:53
8277,1250,5003.02,Transfer,2025-04-29T13:34:17
8278,1151,-10935.03,Withdrawal,2024-02-26T05:27:22
8279,1138,-113.83,Withdrawal,2024-07-23T11:58:13
8280,1343,-12694.08,Withdrawal,2020-10-09T14:26:59
8281,1080,-61.15,Withdrawal,2025-05-05T04:14:23
8282,1304,-25987.92,Withdrawal,2024-08-26T08:04:20
8283,1259,1864.01,Deposit,2021-07-03T20:16:49
8284,1007,209.34,Deposit,2022-10-19T08:28:04
8285,1158,7726.39,Deposit,2024-02-15T20:18:35
8286,1071,4699.05,Deposit,2023-12-16T07:33:43
8287,1374,539.27,Deposit,2023-07-01T00:31:39
8288,1349,-1233.75,Withdrawal,2024-12-03T14:56:32
8289,1132,-5648.44,Withdrawal,2022-08-03T01:32:12
8290,1246,1767.3,Deposit,2024-11-08T17:48:25
8291,1497,-7731.87,Withdrawal,2025-03-10T11:32:32
8292,1005,5169.89,Deposit,2023-03-05T13:14:22
8293,1195,3911.27,Deposit,2021-04-03T16:22:05
8294,1026,-562.56,Withdrawal,2024-02-14T22:51:48
8295,1379,-8987.07,Withdrawal,2023-07-29T05:08:51
8296,1374,-3257.08,Withdrawal,2025-04-02T05:52:22
8297,1006,6867.58,Transfer,2024-01-02T11:50:49
8298,1320,-3951.7,Withdrawal,2024-12-06T10:37:36
8299,1392,8481.54,Deposit,2024-09-10T10:54:23
8300,1129,9188.48,Deposit,2025-04-11T16:10:59
8301,1114,-33675.46,Withdrawal,2024-04-02T17:29:31
8302,1300,3832.19,Transfer,2025-02-24T00:47:54
8303,1456,7609.74,Deposit,2023-02-07T22:51:23
8304,1071,3004.34,Deposit,2024-07-18T07:39:07
8305,1175,1741.94,Transfer,2022-03-15T04:25:06
8306,1473,-1779.79,Withdrawal,2024-07-09T09:03:25
8307,1493,-32772.93,Withdrawal,2025-01-10T22:54:47
8308,1375,-44.49,Withdrawal,2023-03-11T02:33:03
8309,1427,-106.35,Withdrawal,2020-12-16T08:24:34
8310,1315,-2838.38,Withdrawal,2025-01-16T13:50:13
8311,1372,-14674.87,Withdrawal,2024-12-15T20:06:59
8312,1158,8666.85,Deposit,2024-11-16T02:06:52
8313,1120,2651.49,Transfer,2024-03-14T16:10:41
8314,1092,-4532.68,Withdrawal,2025-04-24T18:49:36
8315,1069,3887.34,Transfer,2024-05-13T20:19:05
8316,1062,-14430.34,Withdrawal,2025-01-15T07:54:19
8317,1151,5219.46,Deposit,2025-03-07T04:39:31
8318,1482,-155.26,Withdrawal,2025-02-11T03:14:21
8319,1191,6406.45,Deposit,2025-04-24T14:28:18
8320,1121,3586.3,Deposit,2024-12-14T04:50:00
8321,1205,2567.07,Deposit,2024-10-25T10:15:36
8322,1462,7503.86,Deposit,2024-02-18T09:34:57
8323,1076,757.99,Deposit,2024-07-24T17:07:34
8324,1497,4204.99,Transfer,2024-03-17T12:57:39
8325,1449,-5195.07,Withdrawal,2023-10-25T09:41:25
8326,1191,2673.5,Transfer,2022-12-02T19:16:01
8327,1274,986.55,Deposit,2023-04-18T06:29:15
8328,1121,1795.93,Transfer,2023-12-09T01:07:03
8329,1488,-16040.89,Withdrawal,2024-12-17T13:45:52
8330,1150,8624.4,Deposit,2025-01-14T01:57:16
8331,1400,2842.06,Transfer,2021-07-18T00:11:08
8332,1085,6329.05,Deposit,2025-04-14T18:37:06
8333,1132,3668.66,Deposit,2025-04-27T11:56:44
8334,1198,7938.51,Transfer,2023-11-01T01:03:13
8335,1059,7853.17,Deposit,2024-08-16T12:54:16
8336,1214,-2620.6,Withdrawal,2025-03-29T06:35:49
8337,1476,-4618.77,Withdrawal,2024-03-22T15:07:58
8338,1214,699.54,Transfer,2025-01-24T17:33:28
8339,1488,9094.81,Deposit,2025-02-21T05:30:35
8340,1042,1705.54,Deposit,2023-04-08T12:52:40
8341,1304,4974.82,Transfer,2023-11-06T00:02:35
8342,1101,7914.84,Transfer,2023-10-02T14:29:54
8343,1235,2082.41,Deposit,2025-04-22T01:27:18
8344,1043,-31863.74,Withdrawal,2025-05-07T23:23:07
8345,1021,6984.06,Transfer,2023-04-03T01:29:05
8346,1026,8707.51,Transfer,2024-11-02T08:46:23
8347,1236,4134.77,Deposit,2025-01-09T19:51:24
8348,1193,1830.85,Deposit,2022-04-22T00:40:53
8349,1470,-2293.77,Withdrawal,2024-02-26T03:25:05
8350,1400,7798.94,Transfer,2024-11-27T20:00:09
8351,1249,5047.16,Transfer,2023-12-21T07:10:21
8352,1250,2938.94,Deposit,2025-04-21T21:56:36
8353,1210,8838.06,Transfer,2023-12-13T05:21:19
8354,1257,-11530.68,Withdrawal,2025-02-08T19:00:34
8355,1386,-2283.21,Withdrawal,2021-09-03T04:29:17
8356,1105,-6578.32,Withdrawal,2024-10-28T07:08:44
8357,1283,8796.25,Deposit,2025-01-06T05:11:41
8358,1172,821.39,Deposit,2025-04-25T05:22:11
8359,1143,-699.37,Withdrawal,2023-10-26T11:00:12
8360,1080,6371.25,Transfer,2025-03-12T22:28:50
8361,1083,-1935.05,Withdrawal,2024-10-18T11:34:04
8362,1225,4424.44,Deposit,2024-12-13T05:02:56
8363,1070,7321.26,Transfer,2025-04-06T09:30:36
8364,1298,-2242.03,Withdrawal,2022-06-16T06:11:34
8365,1327,579.65,Transfer,2023-11-22T07:41:55
8366,1311,-16061.68,Withdrawal,2023-09-09T10:16:54
8367,1335,3745.13,Transfer,2024-03-19T19:11:02
8368,1160,3221.12,Deposit,2025-04-25T03:26:48
8369,1387,4068.03,Transfer,2023-09-28T19:34:49
8370,1487,-1014.6,Withdrawal,2025-05-09T16:35:30
8371,1168,2822.17,Transfer,2024-02-02T23:46:30
8372,1151,8133.13,Deposit,2024-11-25T22:46:20
8373,1107,5851.0,Deposit,2024-12-05T07:22:15
8374,1393,3794.31,Deposit,2023-12-16T10:37:35
8375,1253,784.05,Transfer,2024-08-31T12:01:42
8376,1433,-18806.43,Withdrawal,2025-02-06T06:45:15
8377,1244,7351.42,Deposit,2023-05-03T12:07:42
8378,1070,4245.87,Deposit,2025-02-05T06:03:00
8379,1379,8035.12,Deposit,2024-06-05T00:08:00
8380,1093,3388.24,Deposit,2025-01-11T23:35:21
8381,1468,2166.43,Deposit,2024-10-16T17:07:43
8382,1483,9411.07,Transfer,2025-04-06T05:46:54
8383,1258,-14753.77,Withdrawal,2024-11-28T23:10:25
8384,1387,-2406.33,Withdrawal,2023-10-13T04:47:10
8385,1058,6894.84,Deposit,2025-01-03T22:28:38
8386,1172,-6430.51,Withdrawal,2025-04-21T16:23:56
8387,1472,-10354.94,Withdrawal,2024-12-21T15:59:31
8388,1267,-4292.17,Withdrawal,2024-02-08T03:43:59
8389,1460,4227.94,Deposit,2023-11-07T21:35:59
8390,1385,3557.16,Deposit,2022-09-21T03:25:52
8391,1359,-4258.03,Withdrawal,2024-10-27T05:32:43
8392,1415,-3613.04,Withdrawal,2023-03-28T11:57:49
8393,1022,8481.2,Deposit,2025-03-21T06:43:13
8394,1270,-7407.36,Withdrawal,2025-01-25T02:34:57
8395,1142,8496.85,Transfer,2024-12-27T10:36:31
8396,1303,9653.17,Deposit,2023-03-27T18:07:54
8397,1307,-11955.22,Withdrawal,2024-06-12T18:47:08
8398,1180,1403.47,Deposit,2023-07-02T13:27:32
8399,1137,288.24,Deposit,2023-04-16T21:17:38
8400,1265,-5682.6,Withdrawal,2022-11-04T08:59:14
8401,1082,1209.37,Deposit,2022-02-10T00:45:19
8402,1477,-10202.89,Withdrawal,2024-05-15T00:30:58
8403,1015,-9246.22,Withdrawal,2024-07-21T21:43:36
8404,1371,7499.29,Transfer,2021-02-09T00:32:06
8405,1317,7523.88,Deposit,2025-03-08T22:07:12
8406,1175,-22941.48,Withdrawal,2025-04-19T07:58:33
8407,1240,767.37,Transfer,2023-09-07T18:08:21
8408,1150,2118.84,Deposit,2025-03-28T12:06:43
8409,1411,-1198.27,Withdrawal,2024-12-18T07:39:15
8410,1275,4101.86,Deposit,2024-03-09T16:53:29
8411,1274,2938.52,Deposit,2025-05-07T18:22:19
8412,1270,-14422.8,Withdrawal,2024-12-31T00:24:31
8413,1389,8513.18,Deposit,2024-12-19T01:22:47
8414,1226,8870.35,Deposit,2023-03-02T04:46:42
8415,1030,6630.42,Deposit,2025-03-15T14:33:32
8416,1183,-11562.96,Withdrawal,2023-03-03T23:16:34
8417,1488,7736.82,Transfer,2025-01-06T18:08:09
8418,1327,655.55,Transfer,2025-02-17T04:58:53
8419,1369,5503.82,Deposit,2023-04-19T07:22:51
8420,1258,8118.41,Transfer,2025-05-07T09:59:36
8421,1370,1005.15,Transfer,2023-08-06T16:03:48
8422,1315,-340.36,Withdrawal,2023-04-01T01:01:02
8423,1500,2483.22,Deposit,2025-04-29T18:06:33
8424,1411,-604.84,Withdrawal,2024-10-17T01:53:59
8425,1339,8988.68,Deposit,2025-04-03T14:33:49
8426,1074,-13857.05,Withdrawal,2025-03-18T06:26:01
8427,1177,1693.48,Deposit,2025-04-03T18:58:36
8428,1060,3675.91,Deposit,2024-01-08T22:10:59
8429,1019,998.54,Deposit,2025-02-26T09:22:01
8430,1426,4143.44,Deposit,2025-04-07T20:46:56
8431,1410,5093.11,Transfer,2022-10-12T23:45:14
8432,1287,4618.24,Deposit,2024-12-27T06:02:48
8433,1382,-9498.77,Withdrawal,2024-10-23T09:08:02
8434,1074,284.63,Deposit,2025-01-09T01:59:07
8435,1056,4386.35,Deposit,2024-01-06T19:38:39
8436,1271,5729.08,Transfer,2024-12-08T17:12:18
8437,1203,1336.87,Deposit,2024-10-24T11:09:01
8438,1208,-101.08,Withdrawal,2024-06-11T13:40:06
8439,1266,5299.56,Deposit,2022-07-03T16:29:25
8440,1180,443.82,Transfer,2023-10-03T12:11:56
8441,1215,-10804.74,Withdrawal,2022-03-18T15:43:42
8442,1053,3786.78,Deposit,2024-03-24T19:05:47
8443,1244,2725.66,Deposit,2022-10-10T19:24:23
8444,1430,-11063.71,Withdrawal,2024-06-18T22:48:00
8445,1465,1620.23,Deposit,2024-09-10T00:52:43
8446,1331,-3610.33,Withdrawal,2024-04-15T14:12:47
8447,1415,4323.22,Deposit,2023-12-28T09:01:25
8448,1493,-30064.04,Withdrawal,2023-08-23T07:11:56
8449,1197,8221.87,Deposit,2024-08-29T03:29:09
8450,1379,-240.39,Withdrawal,2022-07-08T09:37:59
8451,1048,-3070.76,Withdrawal,2025-04-15T10:24:58
8452,1211,6978.22,Transfer,2024-11-03T05:45:28
8453,1413,-7976.99,Withdrawal,2022-09-06T18:20:29
8454,1339,4034.81,Deposit,2024-12-02T05:53:56
8455,1242,-10402.5,Withdrawal,2021-11-02T15:53:12
8456,1003,-2163.74,Withdrawal,2023-04-16T09:11:17
8457,1460,3452.52,Deposit,2024-03-06T01:16:53
8458,1324,4107.22,Deposit,2024-12-28T21:02:59
8459,1041,7686.0,Deposit,2025-01-16T09:54:56
8460,1389,857.44,Transfer,2023-12-03T18:15:29
8461,1338,-756.6,Withdrawal,2023-07-10T13:27:15
8462,1062,1476.42,Deposit,2023-02-02T03:46:37
8463,1034,8171.72,Transfer,2024-10-10T15:26:17
8464,1023,2412.73,Deposit,2024-09-06T19:43:08
8465,1307,5238.26,Deposit,2022-09-09T08:15:48
8466,1201,9892.6,Deposit,2025-05-09T01:25:57
8467,1054,-29706.42,Withdrawal,2025-02-01T07:37:54
8468,1322,-2711.66,Withdrawal,2022-12-18T06:46:16
8469,1033,-3032.68,Withdrawal,2023-09-15T17:24:24
8470,1469,-3145.78,Withdrawal,2025-04-28T08:57:41
8471,1237,-3623.56,Withdrawal,2025-05-04T10:12:46
8472,1294,-18011.25,Withdrawal,2022-07-18T06:28:14
8473,1117,2476.24,Deposit,2023-05-04T10:26:02
8474,1347,3734.47,Deposit,2024-08-05T05:45:31
8475,1077,2520.16,Transfer,2024-07-20T06:29:29
8476,1296,-6180.53,Withdrawal,2024-08-02T09:48:34
8477,1464,-29673.12,Withdrawal,2024-08-31T23:46:53
8478,1013,5633.99,Transfer,2023-08-22T14:31:51
8479,1217,5754.07,Deposit,2025-02-18T13:15:59
8480,1121,-9002.11,Withdrawal,2023-05-19T09:41:07
8481,1091,-537.32,Withdrawal,2025-03-08T13:18:54
8482,1155,-1186.0,Withdrawal,2024-10-22T22:29:39
8483,1077,6576.31,Deposit,2024-04-29T03:51:09
8484,1220,-6347.48,Withdrawal,2025-01-15T22:01:19
8485,1377,2037.64,Deposit,2025-01-21T06:15:35
8486,1021,-14578.22,Withdrawal,2021-05-21T21:46:25
8487,1155,4538.65,Deposit,2024-01-31T18:26:53
8488,1396,7788.16,Deposit,2023-10-09T23:41:12
8489,1231,3729.13,Deposit,2024-05-01T01:07:26
8490,1025,9769.04,Deposit,2023-11-13T13:42:57
8491,1133,9725.88,Deposit,2023-03-18T04:50:00
8492,1181,-47975.58,Withdrawal,2021-03-15T21:16:09
8493,1474,1259.12,Deposit,2025-03-21T20:52:10
8494,1083,5761.51,Deposit,2022-07-29T02:39:04
8495,1038,-1816.05,Withdrawal,2022-12-29T19:40:19
8496,1164,-36527.44,Withdrawal,2024-03-29T03:34:45
8497,1050,8555.5,Deposit,2024-12-16T23:51:53
8498,1386,-1715.08,Withdrawal,2023-09-19T14:08:12
8499,1288,-4021.42,Withdrawal,2025-04-07T21:20:36
8500,1211,-98.87,Withdrawal,2025-01-18T15:58:55
8501,1331,-4252.07,Withdrawal,2024-07-15T16:10:18
8502,1216,4987.39,Deposit,2022-02-01T15:02:48
8503,1317,2913.71,Deposit,2024-11-05T12:35:25
8504,1418,7230.71,Deposit,2024-03-29T14:52:57
8505,1429,3971.99,Transfer,2023-03-31T16:57:17
8506,1199,-9348.74,Withdrawal,2025-05-10T15:09:40
8507,1012,5445.32,Deposit,2025-04-01T03:41:36
8508,1209,5932.79,Deposit,2025-03-07T07:25:25
8509,1334,6709.72,Transfer,2023-07-14T13:45:20
8510,1350,2882.88,Transfer,2024-12-30T03:39:35
8511,1073,1796.39,Deposit,2024-10-14T11:35:08
8512,1295,6296.11,Deposit,2024-05-02T00:12:52
8513,1132,9616.17,Deposit,2024-01-06T19:29:19
8514,1382,1358.33,Transfer,2025-04-02T05:43:24
8515,1361,4631.55,Transfer,2025-04-28T23:12:11
8516,1463,2248.92,Deposit,2025-03-19T09:18:53
8517,1157,-4858.76,Withdrawal,2024-01-13T22:17:39
8518,1295,-3558.24,Withdrawal,2024-10-14T19:23:19
8519,1114,-29381.2,Withdrawal,2025-02-12T19:26:55
8520,1185,6334.1,Deposit,2023-01-26T13:23:30
8521,1235,-5298.89,Withdrawal,2023-11-03T08:37:47
8522,1037,560.68,Transfer,2025-02-20T08:48:15
8523,1385,8609.44,Transfer,2022-06-10T19:33:07
8524,1337,1376.47,Deposit,2025-05-08T22:52:08
8525,1134,3870.84,Transfer,2021-09-03T20:58:39
8526,1028,1536.1,Deposit,2023-12-16T19:30:59
8527,1311,966.11,Deposit,2023-09-20T02:45:30
8528,1198,-2986.66,Withdrawal,2024-08-25T17:44:48
8529,1166,3747.2,Deposit,2025-02-07T23:28:00
8530,1159,2257.49,Deposit,2025-05-05T17:27:17
8531,1337,-7513.28,Withdrawal,2025-05-10T06:05:15
8532,1379,4943.24,Deposit,2024-08-12T08:06:48
8533,1259,-13018.32,Withdrawal,2024-04-21T18:11:24
8534,1303,-8463.61,Withdrawal,2023-08-08T04:44:12
8535,1117,2794.94,Deposit,2023-11-01T15:20:47
8536,1015,-4587.44,Withdrawal,2025-02-18T01:42:11
8537,1320,-776.55,Withdrawal,2024-12-14T20:37:10
8538,1124,-4146.0,Withdrawal,2024-08-03T06:20:55
8539,1289,5082.65,Transfer,2024-05-23T11:08:02
8540,1135,2196.82,Deposit,2025-04-10T03:47:01
8541,1207,-189.91,Withdrawal,2022-06-24T16:33:42
8542,1039,8790.52,Transfer,2023-07-27T11:19:54
8543,1293,2384.99,Deposit,2022-03-13T03:48:37
8544,1222,1709.39,Deposit,2024-11-15T12:42:25
8545,1230,7391.65,Deposit,2024-11-30T22:44:50
8546,1111,7945.32,Transfer,2022-01-07T08:33:23
8547,1189,4701.23,Deposit,2023-09-28T21:12:00
8548,1144,3226.55,Transfer,2021-12-01T19:57:02
8549,1091,-91.84,Withdrawal,2025-03-24T15:54:53
8550,1294,5454.84,Transfer,2023-02-18T08:17:38
8551,1478,7826.51,Deposit,2025-04-28T00:45:20
8552,1030,3749.56,Deposit,2024-04-14T17:38:39
8553,1333,3440.01,Transfer,2024-06-09T13:58:18
8554,1338,-1202.56,Withdrawal,2024-07-13T11:11:45
8555,1156,3576.92,Deposit,2023-12-01T03:31:03
8556,1002,4759.56,Deposit,2023-05-17T13:52:15
8557,1048,6424.82,Deposit,2025-02-15T00:47:12
8558,1096,9408.78,Deposit,2022-11-30T11:37:19
8559,1289,9547.02,Deposit,2024-12-04T03:41:39
8560,1463,-28254.31,Withdrawal,2025-04-06T23:31:14
8561,1452,8544.47,Deposit,2025-02-12T08:03:30
8562,1101,8632.38,Deposit,2024-02-18T07:28:48
8563,1028,2109.01,Deposit,2024-08-01T23:40:25
8564,1472,4622.56,Deposit,2024-10-15T09:46:42
8565,1058,-5650.32,Withdrawal,2024-07-03T18:31:46
8566,1493,-15321.26,Withdrawal,2023-06-15T07:16:12
8567,1261,8728.08,Transfer,2023-07-31T11:48:53
8568,1178,8724.73,Deposit,2024-05-21T18:09:00
8569,1155,-1564.19,Withdrawal,2024-09-27T15:35:21
8570,1227,1514.94,Deposit,2024-04-30T03:54:42
8571,1424,5797.22,Deposit,2022-05-20T22:06:48
8572,1008,-7175.13,Withdrawal,2022-11-01T18:32:02
8573,1440,-4220.86,Withdrawal,2025-02-07T16:36:46
8574,1306,-14711.75,Withdrawal,2024-04-19T15:19:16
8575,1330,-4226.54,Withdrawal,2023-12-22T02:42:18
8576,1438,2918.25,Deposit,2025-04-28T11:12:22
8577,1465,1418.75,Transfer,2024-12-02T16:35:11
8578,1351,9054.35,Deposit,2023-01-09T11:41:29
8579,1273,-329.22,Withdrawal,2025-01-26T20:16:23
8580,1317,-5676.76,Withdrawal,2024-09-02T12:26:28
8581,1048,805.39,Deposit,2025-04-02T13:30:41
8582,1049,1845.71,Deposit,2022-10-20T20:20:13
8583,1363,-19256.1,Withdrawal,2025-03-02T07:11:59
8584,1253,-4722.06,Withdrawal,2024-12-22T10:12:42
8585,1284,-4111.37,Withdrawal,2022-03-02T01:18:24
8586,1082,-8596.79,Withdrawal,2022-08-26T02:08:44
8587,1096,6499.71,Deposit,2024-03-29T17:49:16
8588,1190,9079.69,Transfer,2024-09-18T12:14:18
8589,1430,8800.38,Deposit,2025-03-09T08:05:35
8590,1055,8701.08,Transfer,2024-09-20T21:18:20
8591,1286,980.96,Transfer,2025-04-05T18:53:49
8592,1373,8899.71,Deposit,2024-12-31T01:14:59
8593,1007,-9590.77,Withdrawal,2024-01-26T15:06:37
8594,1171,-7374.84,Withdrawal,2024-06-24T23:20:07
8595,1063,4301.7,Deposit,2020-09-19T23:08:46
8596,1112,-3274.0,Withdrawal,2025-05-06T22:42:49
8597,1223,6246.9,Transfer,2025-01-02T14:04:32
8598,1436,84.45,Transfer,2021-01-21T03:19:31
8599,1305,6057.74,Transfer,2022-02-16T06:33:14
8600,1421,-30043.17,Withdrawal,2025-04-19T19:31:11
8601,1475,-1010.03,Withdrawal,2024-11-27T11:45:31
8602,1335,3215.35,Deposit,2023-05-11T07:30:13
8603,1247,-5858.44,Withdrawal,2025-02-13T14:51:29
8604,1126,9554.82,Transfer,2024-07-27T14:05:17
8605,1101,-9237.53,Withdrawal,2023-09-23T08:43:30
8606,1085,-5877.26,Withdrawal,2021-12-24T06:13:24
8607,1225,9594.36,Deposit,2024-06-07T03:26:03
8608,1275,6404.82,Deposit,2025-04-21T02:09:33
8609,1377,-27185.19,Withdrawal,2022-04-07T21:50:19
8610,1438,5043.89,Deposit,2025-05-06T19:48:26
8611,1129,-8884.13,Withdrawal,2025-04-20T23:07:24
8612,1116,-2978.18,Withdrawal,2024-10-08T11:08:16
